LotFrontage,LotArea,Street,Alley,LotShape,LandContour,LandSlope,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofMatl,Exterior1st,Exterior2nd,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscVal,TotalSF,OverallQual_TotalSF,OverallQual_GrLivArea,OverallQual_TotRmsAbvGrd,GarageArea_YearBuilt,IsRemod,BltRemodDiff,MSSubClass_150,MSSubClass_160,MSSubClass_180,MSSubClass_190,MSSubClass_20,MSSubClass_30,MSSubClass_40,MSSubClass_45,MSSubClass_50,MSSubClass_60,MSSubClass_70,MSSubClass_75,MSSubClass_80,MSSubClass_85,MSSubClass_90,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_None,MiscFeature_None,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,MoSold_10,MoSold_11,MoSold_12,MoSold_2,MoSold_3,MoSold_4,MoSold_5,MoSold_6,MoSold_7,MoSold_8,MoSold_9,YrSold_2007,YrSold_2008,YrSold_2009,YrSold_2010,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,SalePrice
61.0,7577,1,1,0,3,0,2,6,5,2005,2006,0,12,13,256.0,2,4,2,2,4,0,0,20.0,6,0.0,1342.0,1362.0,0,1,1362,0,0,1362,0.0,0.0,2,0,2,1,2,6,6,1,2,2005.0,2,2.0,460.0,5,5,2,192,28,0,0,0,0,3,4,0,2724.0,16344.0,8172,36,922300.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,194700
70.0,4426,1,1,3,3,0,2,6,5,2004,2004,0,12,13,147.0,2,4,2,2,4,1,2,697.0,6,0.0,151.0,848.0,0,1,848,0,0,848,1.0,0.0,1,0,1,1,2,3,6,1,5,2004.0,2,2.0,420.0,5,5,2,149,0,0,0,0,0,3,4,0,1696.0,10176.0,5088,18,841680.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,141000
104.0,21535,1,1,0,3,0,5,10,6,1994,1995,6,6,6,1170.0,0,4,2,0,4,1,2,1455.0,6,0.0,989.0,2444.0,0,1,2444,1872,0,4316,0.0,1.0,3,1,4,1,0,10,6,2,0,1994.0,0,3.0,832.0,5,5,2,382,50,0,0,0,0,3,4,0,6760.0,67600.0,43160,100,1659008.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,755000
42.0,26178,1,1,0,3,1,5,7,5,1989,1990,0,8,8,293.0,2,4,2,2,4,1,2,965.0,6,0.0,245.0,1210.0,0,1,1238,1281,0,2519,1.0,0.0,2,1,4,1,2,9,6,2,2,1989.0,2,2.0,628.0,5,5,2,320,27,0,0,0,0,3,4,0,3729.0,26103.0,17633,63,1249092.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,335000
60.0,5400,1,1,3,3,2,2,5,6,1921,1968,0,8,8,0.0,3,4,0,4,4,3,6,0.0,6,0.0,1073.0,1073.0,0,1,1073,0,0,1073,0.0,0.0,1,0,2,1,3,4,6,0,3,1968.0,3,1.0,326.0,5,5,2,0,0,112,0,0,0,3,4,0,2146.0,10730.0,5365,20,626246.0,1,47,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,108480
51.0,6120,1,1,3,3,0,0,5,6,1936,1950,0,13,14,0.0,3,1,0,4,4,3,6,0.0,6,0.0,927.0,927.0,4,1,1067,472,0,1539,0.0,0.0,1,1,3,1,3,5,6,0,3,1995.0,3,2.0,576.0,5,5,2,112,0,0,0,0,0,3,2,0,2466.0,12330.0,7695,25,1115136.0,1,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,141500
54.0,13811,1,1,0,3,0,2,6,6,1987,1987,0,6,6,72.0,3,4,1,2,1,3,2,980.0,3,40.0,92.0,1112.0,2,1,1137,0,0,1137,1.0,0.0,2,0,2,1,2,5,6,1,5,1987.0,3,2.0,551.0,5,5,2,125,0,0,0,0,0,3,4,0,2249.0,13494.0,6822,30,1094837.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,176000
50.0,6000,1,1,3,3,0,2,5,7,1921,1950,0,13,15,0.0,3,4,1,4,4,3,3,616.0,6,0.0,0.0,616.0,2,1,616,0,0,616,0.0,0.0,1,0,2,1,3,4,6,0,3,1921.0,3,1.0,205.0,5,5,2,0,0,129,0,0,0,3,4,0,1232.0,6160.0,3080,20,393805.0,1,29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,89000
57.0,6420,1,1,0,3,0,2,5,7,1952,1952,0,13,14,0.0,3,4,2,0,1,2,3,210.0,0,551.0,219.0,980.0,1,1,1148,0,0,1148,0.0,1.0,1,0,2,1,3,6,6,0,3,1952.0,3,1.0,308.0,5,5,2,0,0,0,0,0,0,3,4,0,2128.0,10640.0,5740,30,601216.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,123500
65.0,8450,1,1,3,3,0,2,5,8,1965,2009,0,8,8,0.0,3,2,1,4,4,3,2,553.0,1,117.0,224.0,894.0,0,1,894,0,0,894,1.0,0.0,1,0,3,1,3,5,6,1,2,1973.0,3,1.0,336.0,5,5,2,416,144,0,0,0,0,3,2,0,1788.0,8940.0,4470,25,660240.0,1,44,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,138500
59.0,4282,1,2,1,3,0,2,7,5,2004,2004,0,8,8,0.0,2,4,2,2,4,2,2,16.0,6,0.0,1375.0,1391.0,0,1,1391,0,0,1391,0.0,0.0,2,0,2,1,2,5,6,0,3,2004.0,2,2.0,530.0,5,5,2,156,158,0,0,0,0,3,4,0,2782.0,19474.0,9737,35,1062120.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,196000
85.0,14331,1,1,3,3,0,2,8,5,2002,2002,0,12,13,630.0,2,4,2,0,4,1,2,1274.0,6,0.0,526.0,1800.0,0,1,1800,0,0,1800,1.0,0.0,2,0,3,1,2,7,6,1,2,2002.0,0,3.0,765.0,5,5,2,270,78,0,0,0,0,3,4,0,3600.0,28800.0,14400,56,1531530.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,312500
80.0,9600,1,1,3,3,0,2,7,5,1969,1969,0,6,6,168.0,3,4,1,4,4,3,6,0.0,6,0.0,1164.0,1164.0,4,1,1164,0,0,1164,0.0,0.0,1,1,3,1,3,6,6,0,3,1969.0,3,2.0,528.0,5,5,2,0,0,0,0,0,0,3,4,0,2328.0,16296.0,8148,42,1039632.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,140000
82.0,12438,1,1,0,3,0,5,8,5,2006,2006,0,12,13,466.0,0,4,2,0,1,3,6,0.0,6,0.0,1234.0,1234.0,0,1,1264,1312,0,2576,0.0,0.0,2,1,4,1,0,10,6,1,2,2006.0,0,3.0,666.0,5,5,2,324,100,0,0,0,0,3,4,0,3810.0,30480.0,20608,80,1335996.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,361919
76.0,7630,1,1,3,3,0,5,5,9,1900,1996,0,13,14,0.0,3,2,0,2,4,3,6,0.0,6,0.0,360.0,360.0,2,1,1032,780,0,1812,0.0,0.0,2,0,4,2,2,8,6,1,4,1999.0,3,2.0,672.0,5,5,0,344,0,40,0,0,0,3,2,0,2172.0,10860.0,9060,40,1276800.0,1,96,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,140000
70.0,8400,1,1,3,3,0,2,7,5,2004,2005,0,12,13,109.0,2,4,2,2,4,0,2,712.0,6,0.0,761.0,1473.0,0,1,1484,0,0,1484,1.0,0.0,2,0,3,1,2,7,6,0,3,2004.0,2,2.0,606.0,5,5,2,0,35,0,144,0,0,3,4,0,2957.0,20699.0,10388,49,1214424.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,213000
70.0,5600,1,1,3,3,0,5,4,5,1930,1950,0,12,15,0.0,1,1,3,3,2,4,4,0.0,4,0.0,0.0,0.0,1,0,372,720,0,1092,0.0,0.0,2,0,3,2,1,7,4,0,3,0.0,1,0.0,0.0,3,3,0,0,0,0,0,0,0,3,4,3500,1092.0,4368.0,4368,28,0.0,1,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,55000
80.0,115149,1,1,1,2,2,2,7,5,1971,2002,0,9,10,351.0,3,4,1,2,4,1,2,1219.0,6,0.0,424.0,1643.0,4,1,1824,0,0,1824,1.0,0.0,2,0,2,1,2,5,6,2,5,1971.0,3,2.0,739.0,5,5,2,380,48,0,0,0,0,3,4,0,3467.0,24269.0,12768,35,1456569.0,1,31,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,302000
48.0,6240,1,1,3,3,0,2,8,5,2006,2006,0,8,8,176.0,2,4,2,2,4,3,2,863.0,6,0.0,461.0,1324.0,0,1,1324,0,0,1324,1.0,0.0,2,0,2,1,2,6,6,1,2,2006.0,0,2.0,550.0,5,5,2,192,38,0,0,0,0,3,4,0,2648.0,21184.0,10592,48,1103300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,254000
65.0,9018,1,1,0,3,0,5,7,5,2007,2007,0,12,13,0.0,2,4,2,2,4,0,6,0.0,6,0.0,728.0,728.0,0,1,728,728,0,1456,0.0,0.0,2,1,3,1,2,8,6,1,2,2007.0,0,2.0,400.0,5,5,2,100,24,0,0,0,0,3,4,0,2184.0,15288.0,10192,56,802800.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,179540
71.0,7162,1,1,0,3,0,2,5,7,1966,1966,0,6,6,41.0,3,4,2,4,4,3,6,0.0,6,0.0,876.0,876.0,4,1,904,0,0,904,0.0,0.0,1,0,3,1,3,6,6,0,3,1966.0,3,1.0,408.0,5,5,2,0,0,0,0,0,0,3,2,0,1780.0,8900.0,4520,30,802128.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,109900
56.0,4130,1,1,0,3,0,2,3,6,1935,2003,0,12,13,0.0,2,4,1,4,4,3,6,0.0,6,0.0,270.0,270.0,2,1,729,0,0,729,0.0,0.0,1,0,2,1,3,5,1,0,3,0.0,1,0.0,0.0,3,3,0,0,0,0,0,0,0,3,4,0,999.0,2997.0,2187,15,0.0,1,68,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,52000
66.0,8712,1,2,3,1,1,0,4,7,1900,1950,0,8,8,0.0,3,4,4,4,4,2,6,0.0,6,0.0,859.0,859.0,2,1,859,319,0,1178,0.0,0.0,1,0,2,1,3,7,6,0,3,1964.0,2,1.0,384.0,5,5,0,68,0,98,0,0,0,3,4,0,2037.0,8148.0,4712,28,729600.0,1,50,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,102776
40.0,4671,1,1,0,1,0,2,8,5,1988,1989,0,6,6,0.0,2,4,2,2,4,2,2,767.0,6,0.0,461.0,1228.0,2,1,1228,0,0,1228,1.0,0.0,2,0,2,1,2,5,6,1,2,1988.0,0,2.0,472.0,5,5,2,168,120,0,0,0,0,3,4,0,2456.0,19648.0,9824,40,938336.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,189000
60.0,9873,1,1,3,3,0,2,4,5,1970,1970,0,6,6,160.0,3,4,1,4,4,0,0,789.0,6,0.0,171.0,960.0,4,0,960,0,0,960,1.0,0.0,1,0,3,1,3,6,6,0,3,1970.0,3,2.0,576.0,5,5,2,0,288,0,0,0,0,3,4,0,1920.0,7680.0,3840,24,1134720.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,129000
71.0,13517,1,1,0,3,0,5,6,8,1976,2005,0,6,10,289.0,2,4,1,4,4,3,2,533.0,6,0.0,192.0,725.0,0,1,725,754,0,1479,0.0,0.0,2,1,3,1,2,6,6,0,3,1976.0,2,2.0,475.0,5,5,2,0,44,0,0,0,0,3,4,0,2204.0,13224.0,8874,36,938600.0,1,29,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,130500
78.0,10140,1,1,3,3,0,2,6,5,1974,1974,0,6,6,174.0,3,4,1,2,4,3,6,0.0,6,0.0,1064.0,1064.0,4,1,1350,0,0,1350,0.0,0.0,2,0,3,1,3,7,6,1,5,1974.0,2,2.0,478.0,5,5,2,0,0,0,0,0,0,3,2,0,2414.0,14484.0,8100,42,943572.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,165000
60.0,10800,1,0,3,0,0,5,7,8,1890,1998,0,13,13,0.0,3,2,0,4,4,3,6,0.0,6,0.0,718.0,718.0,0,1,1576,978,0,2554,0.0,0.0,1,1,3,1,3,8,6,0,3,1996.0,3,2.0,704.0,5,5,1,0,48,143,0,0,0,3,4,0,3272.0,22904.0,17878,56,1330560.0,1,108,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,159500
80.0,10000,1,1,3,3,0,2,5,6,1973,2000,0,6,6,0.0,3,4,1,2,4,3,1,1084.0,6,0.0,92.0,1176.0,2,1,1178,0,0,1178,0.0,1.0,1,1,3,1,2,5,6,1,1,1973.0,3,2.0,439.0,5,5,2,224,0,0,0,0,0,3,2,0,2354.0,11770.0,5890,25,866147.0,1,27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,157000
